"r_id","r_gender","r_age","r_educ","r_income","r_party","r_strength","r_lean","profile","cage","chealthcare","cmarriage","cparty","educ","exp","gender","guns","highway","ideology","immigration","income","job","kids","marital","military","race","relative","school","vacation"
"R_2R8vckiBlV4gBLa",1,40,5,4,2,0,NA,1,2,2,1,1,2,1,1,1,4,2,2,3,1,4,2,1,1,1,3,1
"R_2R8vckiBlV4gBLa",1,40,5,4,2,0,NA,2,3,2,1,1,2,3,1,1,1,2,2,2,3,3,2,2,1,2,1,3
"R_2R8vckiBlV4gBLa",1,40,5,4,2,0,NA,3,1,2,1,2,3,1,1,1,2,2,1,3,1,4,2,1,1,3,1,1
"R_2R8vckiBlV4gBLa",1,40,5,4,2,0,NA,4,2,1,2,1,2,1,1,2,1,1,2,1,3,3,1,1,2,1,1,2
"R_3k5Jg0uECK2wKCo",1,19,2,1,2,0,NA,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,4,2,1
"R_3k5Jg0uECK2wKCo",1,19,2,1,2,0,NA,2,2,1,2,1,1,1,2,2,3,1,3,1,3,3,3,2,1,1,3,2
"R_3k5Jg0uECK2wKCo",1,19,2,1,2,0,NA,3,1,1,1,2,1,1,2,2,4,1,2,1,3,2,2,2,1,3,1,3
"R_3k5Jg0uECK2wKCo",1,19,2,1,2,0,NA,4,3,2,1,2,2,3,1,1,2,2,1,2,1,2,1,2,1,1,1,3
"R_1HqTWOiEikXrfWU",2,62,5,1,3,NA,-1,1,1,2,2,2,2,3,1,1,1,2,1,3,1,3,2,1,1,1,1,1
"R_1HqTWOiEikXrfWU",2,62,5,1,3,NA,-1,2,1,1,2,2,2,2,1,1,3,2,1,3,1,3,2,1,1,4,3,4
"R_1HqTWOiEikXrfWU",2,62,5,1,3,NA,-1,3,2,1,1,1,3,3,2,2,4,1,3,2,2,3,2,2,1,3,2,3
"R_1HqTWOiEikXrfWU",2,62,5,1,3,NA,-1,4,1,2,2,2,2,2,1,1,1,2,1,2,1,2,3,1,1,2,3,2
"R_2wNPlRyDerkHHGF",2,35,6,2,2,0,NA,1,3,2,2,1,2,3,1,1,1,2,2,2,1,4,2,2,1,2,3,4
"R_2wNPlRyDerkHHGF",2,35,6,2,2,0,NA,2,1,1,2,1,2,1,1,2,2,1,2,2,2,3,2,1,1,1,2,1
"R_2wNPlRyDerkHHGF",2,35,6,2,2,0,NA,3,3,2,1,2,2,3,1,1,3,2,1,3,2,3,2,1,1,2,2,3
"R_2wNPlRyDerkHHGF",2,35,6,2,2,0,NA,4,2,1,2,1,2,3,2,2,4,1,2,2,2,3,2,1,1,1,1,3
"R_2ti0W3gxUNSODmv",2,35,2,1,3,NA,-1,1,1,2,2,1,2,3,1,2,1,1,3,1,2,1,1,1,1,1,1,1
"R_2ti0W3gxUNSODmv",2,35,2,1,3,NA,-1,2,2,1,1,1,2,3,1,2,2,1,1,1,2,3,2,2,1,1,2,2
"R_2ti0W3gxUNSODmv",2,35,2,1,3,NA,-1,3,2,2,1,2,2,3,1,1,4,2,1,1,2,3,2,1,1,3,3,3
"R_2ti0W3gxUNSODmv",2,35,2,1,3,NA,-1,4,2,1,2,2,2,3,1,1,2,2,1,1,2,3,2,1,1,2,1,1
"R_2fBUo6UoqSqEmID",2,32,6,1,3,NA,-1,1,1,2,2,2,3,3,1,1,2,2,1,3,2,4,2,1,1,1,3,1
"R_2fBUo6UoqSqEmID",2,32,6,1,3,NA,-1,2,1,1,2,1,2,1,1,2,4,1,2,1,1,2,2,1,2,4,1,4
"R_2fBUo6UoqSqEmID",2,32,6,1,3,NA,-1,3,3,2,2,1,1,3,1,1,1,2,2,3,4,4,2,2,1,2,2,3
"R_2fBUo6UoqSqEmID",2,32,6,1,3,NA,-1,4,3,2,2,2,3,2,1,1,4,2,1,3,2,4,2,2,1,1,3,1
"R_3h6iblHkW7kb6kh",1,41,6,4,2,1,NA,1,1,2,1,2,2,1,1,2,3,1,2,1,2,3,2,1,1,4,3,1
"R_3h6iblHkW7kb6kh",1,41,6,4,2,1,NA,2,1,1,1,2,2,1,2,2,1,1,3,1,3,3,2,1,1,2,2,3
"R_3h6iblHkW7kb6kh",1,41,6,4,2,1,NA,3,3,1,1,2,2,2,1,2,2,1,3,1,1,3,2,2,2,1,1,4
"R_3h6iblHkW7kb6kh",1,41,6,4,2,1,NA,4,1,2,1,2,2,1,2,1,4,2,1,2,2,3,3,1,1,3,2,3
"R_XYvIsmQumUOwEkV",2,33,3,2,2,1,NA,1,1,2,1,2,3,3,2,1,2,2,2,3,2,3,2,1,1,2,3,2
"R_XYvIsmQumUOwEkV",2,33,3,2,2,1,NA,2,1,2,2,2,3,2,1,1,4,2,1,3,1,4,3,2,1,4,2,1
"R_XYvIsmQumUOwEkV",2,33,3,2,2,1,NA,3,3,1,1,1,2,1,2,2,1,1,3,2,3,4,2,1,2,1,1,1
"R_XYvIsmQumUOwEkV",2,33,3,2,2,1,NA,4,2,2,2,2,3,2,1,1,4,2,1,3,2,3,3,2,1,4,2,4
"R_RlAU11m8nScTLr3",2,91,3,3,3,NA,-1,1,3,2,1,1,2,3,1,2,4,1,3,2,3,3,2,1,1,2,1,1
"R_RlAU11m8nScTLr3",2,91,3,3,3,NA,-1,2,3,1,2,1,2,3,1,2,4,2,1,2,2,4,2,2,1,2,1,2
"R_RlAU11m8nScTLr3",2,91,3,3,3,NA,-1,3,3,2,2,1,2,3,1,2,1,2,1,2,1,2,3,1,1,1,1,3
"R_RlAU11m8nScTLr3",2,91,3,3,3,NA,-1,4,1,2,2,1,2,2,1,1,2,1,3,1,3,1,2,1,1,1,2,2
"R_1KcNQGVqhRFS9hq",2,64,3,2,2,1,NA,1,2,2,2,2,3,1,1,1,2,2,1,3,1,4,2,1,1,1,3,3
"R_1KcNQGVqhRFS9hq",2,64,3,2,2,1,NA,2,1,2,2,2,3,3,1,1,2,2,1,2,2,3,2,1,1,3,3,4
"R_1KcNQGVqhRFS9hq",2,64,3,2,2,1,NA,3,3,2,2,1,2,3,1,1,3,1,2,3,2,3,2,1,1,1,3,2
"R_1KcNQGVqhRFS9hq",2,64,3,2,2,1,NA,4,1,1,2,2,3,3,1,1,4,2,2,2,2,2,2,1,1,3,1,2
"R_12mabTku7kNbBQH",1,52,3,1,2,1,NA,1,2,2,1,2,3,3,1,1,3,2,1,1,2,1,2,2,1,4,1,2
"R_12mabTku7kNbBQH",1,52,3,1,2,1,NA,2,1,1,1,1,2,1,2,2,1,1,3,1,3,3,2,1,1,2,3,3
"R_12mabTku7kNbBQH",1,52,3,1,2,1,NA,3,3,1,1,2,2,2,1,1,4,2,2,1,1,2,2,2,1,3,1,1
"R_12mabTku7kNbBQH",1,52,3,1,2,1,NA,4,3,2,1,2,2,1,1,1,3,2,1,2,4,4,2,1,1,1,3,3
"R_3kh5g1m66TjJCrg",1,43,3,5,3,NA,1,1,2,2,1,1,2,2,1,2,3,1,3,1,1,3,2,2,1,1,2,4
"R_3kh5g1m66TjJCrg",1,43,3,5,3,NA,1,2,1,2,2,2,3,3,1,1,4,2,1,2,2,4,2,2,1,4,3,1
"R_3kh5g1m66TjJCrg",1,43,3,5,3,NA,1,3,1,1,1,1,2,1,2,2,2,1,3,1,3,3,2,1,2,3,3,4
"R_3kh5g1m66TjJCrg",1,43,3,5,3,NA,1,4,1,1,2,1,2,1,2,2,4,1,3,1,4,2,3,1,7,4,1,1
"R_1QF4VrfUKeS36mt",2,53,5,6,1,1,NA,1,1,1,1,2,2,3,1,1,3,2,2,2,2,3,2,1,1,4,2,1
"R_1QF4VrfUKeS36mt",2,53,5,6,1,1,NA,2,1,2,1,2,2,3,2,1,4,1,2,2,3,3,2,1,1,2,1,2
"R_1QF4VrfUKeS36mt",2,53,5,6,1,1,NA,3,1,2,2,2,2,2,1,2,1,2,2,3,1,4,2,1,1,2,3,4
"R_1QF4VrfUKeS36mt",2,53,5,6,1,1,NA,4,3,1,1,1,2,1,1,1,1,1,3,2,1,1,3,1,2,1,2,3
"R_1j7gFdvMe2QIt7i",1,30,4,3,2,0,NA,1,3,1,1,1,3,1,1,2,1,1,3,1,3,1,2,2,1,1,1,3
"R_1j7gFdvMe2QIt7i",1,30,4,3,2,0,NA,2,2,1,2,2,2,1,1,1,4,2,1,2,1,3,2,1,1,2,2,2
"R_1j7gFdvMe2QIt7i",1,30,4,3,2,0,NA,3,3,1,1,2,2,1,1,1,4,1,2,1,3,3,2,1,1,1,2,3
"R_1j7gFdvMe2QIt7i",1,30,4,3,2,0,NA,4,3,2,2,2,2,1,1,1,2,1,3,1,1,2,2,1,1,3,3,1
"R_vvugV4DkUe4ILmx",1,25,2,2,3,NA,-1,1,3,1,2,1,2,1,1,1,3,2,2,2,1,4,2,2,1,4,2,1
"R_vvugV4DkUe4ILmx",1,25,2,2,3,NA,-1,2,1,1,1,1,2,1,1,1,3,1,2,1,3,2,2,1,1,1,1,2
"R_vvugV4DkUe4ILmx",1,25,2,2,3,NA,-1,3,2,1,2,1,3,2,2,2,1,2,1,2,2,3,1,1,1,2,1,3
"R_vvugV4DkUe4ILmx",1,25,2,2,3,NA,-1,4,1,1,1,2,3,3,1,2,2,1,1,3,1,3,2,1,1,4,2,1
"R_3isZmjwHsLcfOkG",1,37,5,4,3,NA,1,1,1,1,1,2,3,2,1,1,2,2,1,2,1,3,2,2,1,4,2,1
"R_3isZmjwHsLcfOkG",1,37,5,4,3,NA,1,2,3,1,2,1,2,1,1,2,1,1,3,2,3,2,3,1,1,4,3,1
"R_3isZmjwHsLcfOkG",1,37,5,4,3,NA,1,3,3,1,2,1,2,3,1,2,1,1,3,2,2,2,2,1,1,4,2,1
"R_3isZmjwHsLcfOkG",1,37,5,4,3,NA,1,4,3,1,2,1,3,1,1,2,2,1,3,2,1,2,1,2,1,4,1,1
"R_1CCtm0onPuO5YOu",1,44,2,2,1,1,NA,1,3,1,1,2,3,3,1,2,4,1,3,2,2,3,2,1,1,2,2,3
"R_1CCtm0onPuO5YOu",1,44,2,2,1,1,NA,2,3,2,2,1,2,1,1,1,2,1,1,1,4,4,3,2,2,3,3,4
"R_1CCtm0onPuO5YOu",1,44,2,2,1,1,NA,3,1,2,2,1,2,3,2,2,1,1,3,2,1,2,2,1,1,4,3,2
"R_1CCtm0onPuO5YOu",1,44,2,2,1,1,NA,4,2,1,2,2,1,3,1,1,4,2,1,3,3,1,3,2,2,1,2,3
"R_1feE7noALm4Agov",2,28,4,3,2,1,NA,1,1,1,1,2,2,2,2,1,1,2,3,1,2,2,2,1,7,1,3,2
"R_1feE7noALm4Agov",2,28,4,3,2,1,NA,2,3,2,1,1,2,3,1,2,3,1,1,2,1,4,3,2,1,2,1,4
"R_1feE7noALm4Agov",2,28,4,3,2,1,NA,3,3,2,1,1,2,1,1,2,2,1,2,3,3,1,2,2,7,3,3,3
"R_1feE7noALm4Agov",2,28,4,3,2,1,NA,4,1,2,1,1,3,3,1,1,4,1,2,2,2,1,1,1,2,3,1,1
"R_2c0l5KgIkrkNcGM",1,38,5,3,1,0,NA,1,3,2,2,1,3,3,1,1,4,2,3,2,1,3,2,2,1,1,2,4
"R_2c0l5KgIkrkNcGM",1,38,5,3,1,0,NA,2,3,2,2,2,3,3,1,1,3,2,1,2,1,3,2,2,1,2,1,1
"R_2c0l5KgIkrkNcGM",1,38,5,3,1,0,NA,3,1,1,2,2,2,2,1,1,1,1,2,1,2,3,2,1,1,3,3,2
"R_2c0l5KgIkrkNcGM",1,38,5,3,1,0,NA,4,3,2,1,2,2,3,1,2,2,1,3,2,1,3,2,1,2,1,3,4
"R_1lb0WjFZJmFluZO",2,36,3,4,4,NA,0,1,1,1,2,2,3,3,1,1,1,2,1,2,2,4,2,2,1,1,2,3
"R_1lb0WjFZJmFluZO",2,36,3,4,4,NA,0,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,3,1,1,2,3,3
"R_1lb0WjFZJmFluZO",2,36,3,4,4,NA,0,3,2,2,2,1,2,3,2,2,4,1,2,2,4,2,3,1,1,1,2,2
"R_1lb0WjFZJmFluZO",2,36,3,4,4,NA,0,4,3,1,2,1,2,1,1,1,3,1,1,1,2,1,3,1,1,1,1,4
"R_2usxqoUL5yVKWAE",2,50,2,4,2,0,NA,1,3,2,1,2,1,1,1,1,4,2,1,2,1,3,2,1,1,4,3,2
"R_2usxqoUL5yVKWAE",2,50,2,4,2,0,NA,2,3,2,1,2,2,3,1,1,1,2,1,1,2,4,2,2,1,4,3,1
"R_2usxqoUL5yVKWAE",2,50,2,4,2,0,NA,3,1,1,1,2,2,1,1,1,2,1,2,1,4,2,1,1,2,3,1,3
"R_2usxqoUL5yVKWAE",2,50,2,4,2,0,NA,4,3,2,2,2,2,3,1,1,4,1,1,2,2,4,2,2,1,4,3,3
"R_puPdORc51OojzXj",2,30,3,3,3,NA,1,1,3,2,2,1,1,3,1,1,3,2,1,3,1,4,2,2,1,4,2,3
"R_puPdORc51OojzXj",2,30,3,3,3,NA,1,2,1,2,2,2,2,1,1,1,4,2,1,2,1,3,2,1,1,3,1,2
"R_puPdORc51OojzXj",2,30,3,3,3,NA,1,3,3,2,2,2,1,3,1,1,2,2,1,3,2,4,2,1,1,3,1,2
"R_puPdORc51OojzXj",2,30,3,3,3,NA,1,4,2,1,1,1,2,1,2,2,3,1,2,3,2,1,2,1,1,1,3,3
"R_2VrsXemzxEEZXrL",1,22,5,5,3,NA,0,1,3,2,2,1,2,2,1,1,2,2,2,2,2,3,2,1,1,2,2,1
"R_2VrsXemzxEEZXrL",1,22,5,5,3,NA,0,2,2,1,1,2,3,3,1,2,2,1,3,2,4,3,2,2,2,1,2,3
"R_2VrsXemzxEEZXrL",1,22,5,5,3,NA,0,3,2,1,2,1,2,1,1,1,1,2,2,2,2,4,3,1,2,3,2,1
"R_2VrsXemzxEEZXrL",1,22,5,5,3,NA,0,4,1,2,1,1,3,1,1,1,4,2,1,2,1,3,3,2,2,3,1,2
"R_Q05XaxG0GOfuUxP",1,26,4,1,1,1,NA,1,3,2,2,1,2,1,1,1,3,1,2,2,1,2,1,2,1,2,1,3
"R_Q05XaxG0GOfuUxP",1,26,4,1,1,1,NA,2,2,1,1,1,3,1,1,1,4,1,2,1,1,3,3,1,1,2,1,2
"R_Q05XaxG0GOfuUxP",1,26,4,1,1,1,NA,3,2,1,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1
"R_Q05XaxG0GOfuUxP",1,26,4,1,1,1,NA,4,2,2,2,2,2,3,1,2,2,2,3,1,1,3,1,2,1,3,3,3
"R_3oHLExIwRliVf5v",2,21,3,2,3,NA,1,1,3,1,2,2,3,1,1,1,3,2,3,2,1,4,2,2,1,2,1,2
"R_3oHLExIwRliVf5v",2,21,3,2,3,NA,1,2,3,2,2,2,3,3,1,2,2,2,1,3,2,1,2,1,1,1,2,1
"R_3oHLExIwRliVf5v",2,21,3,2,3,NA,1,3,3,2,1,1,3,2,1,1,3,1,2,2,1,1,2,2,2,3,3,3
"R_3oHLExIwRliVf5v",2,21,3,2,3,NA,1,4,3,1,2,1,2,2,1,2,1,1,1,1,4,4,2,1,1,4,3,4
"R_6yfNvQeodiC35F7",1,55,3,2,1,0,NA,1,1,1,2,2,2,3,1,1,4,2,1,2,1,3,2,2,1,4,2,1
"R_6yfNvQeodiC35F7",1,55,3,2,1,0,NA,2,2,2,2,1,2,1,1,1,3,2,1,2,2,3,2,2,1,3,1,2
"R_6yfNvQeodiC35F7",1,55,3,2,1,0,NA,3,3,1,1,2,2,1,1,2,3,1,2,1,3,4,2,1,2,4,1,1
"R_6yfNvQeodiC35F7",1,55,3,2,1,0,NA,4,1,2,2,2,3,3,1,1,2,2,1,2,2,3,3,2,1,2,1,2
"R_3lJHbh8PArlzwmY",1,35,4,5,1,1,NA,1,2,2,2,2,2,3,1,1,4,2,1,2,1,3,2,2,1,4,1,1
"R_3lJHbh8PArlzwmY",1,35,4,5,1,1,NA,2,3,1,1,1,2,3,1,2,2,1,3,3,2,1,2,1,1,1,2,2
"R_3lJHbh8PArlzwmY",1,35,4,5,1,1,NA,3,3,1,2,1,2,3,1,2,1,1,2,2,2,1,2,1,1,1,2,4
"R_3lJHbh8PArlzwmY",1,35,4,5,1,1,NA,4,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,1,1,2,1,3
"R_Di16Ik8IvMvq2qt",1,51,6,4,3,NA,0,1,1,2,1,1,2,1,1,1,4,1,2,2,1,3,2,2,1,4,2,3
"R_Di16Ik8IvMvq2qt",1,51,6,4,3,NA,0,2,1,1,1,1,2,1,2,1,1,1,2,2,1,4,2,1,3,2,1,1
"R_Di16Ik8IvMvq2qt",1,51,6,4,3,NA,0,3,1,1,1,2,2,1,2,2,2,2,2,2,3,3,2,1,7,3,2,2
"R_Di16Ik8IvMvq2qt",1,51,6,4,3,NA,0,4,1,1,1,1,2,1,1,2,3,1,2,1,4,3,2,1,1,4,1,4
"R_2XdEljRKYZao7cR",2,29,4,1,2,1,NA,1,2,1,1,1,3,3,2,2,3,1,2,3,2,2,2,1,1,4,2,2
"R_2XdEljRKYZao7cR",2,29,4,1,2,1,NA,2,1,2,2,2,3,2,1,1,2,2,1,3,1,3,2,1,1,1,3,1
"R_2XdEljRKYZao7cR",2,29,4,1,2,1,NA,3,3,2,1,2,2,2,1,1,1,2,1,2,4,4,2,2,1,3,1,4
"R_2XdEljRKYZao7cR",2,29,4,1,2,1,NA,4,2,1,2,2,2,1,1,1,3,2,1,2,3,3,3,1,1,2,1,1
"R_Qafb1RrJwJ4k4bn",1,21,3,1,3,NA,0,1,3,1,1,2,2,3,2,1,3,2,1,2,3,3,2,1,7,4,2,1
"R_Qafb1RrJwJ4k4bn",1,21,3,1,3,NA,0,2,1,1,2,2,1,2,1,1,3,2,1,3,1,1,1,2,1,1,1,1
"R_Qafb1RrJwJ4k4bn",1,21,3,1,3,NA,0,3,3,2,2,1,3,2,1,2,4,2,2,2,2,1,3,1,2,2,3,3
"R_Qafb1RrJwJ4k4bn",1,21,3,1,3,NA,0,4,3,1,1,2,3,2,2,1,3,2,3,3,2,4,1,1,1,4,2,3
"R_2uKk87bS868Q1Hc",1,29,4,3,1,0,NA,1,3,2,1,2,2,1,1,2,4,1,2,3,1,2,2,1,2,2,3,1
"R_2uKk87bS868Q1Hc",1,29,4,3,1,0,NA,2,2,1,2,2,3,2,1,1,4,2,1,3,2,3,2,2,1,2,1,2
"R_2uKk87bS868Q1Hc",1,29,4,3,1,0,NA,3,3,1,2,2,2,3,1,1,2,2,1,2,1,3,2,2,1,2,1,4
"R_2uKk87bS868Q1Hc",1,29,4,3,1,0,NA,4,1,1,2,1,2,1,1,2,2,1,3,2,2,1,2,1,2,4,2,3
"R_28Pcsuq0LZsQzzq",2,24,5,1,2,0,NA,1,3,1,2,1,3,3,1,2,1,1,2,3,2,3,2,1,1,1,2,1
"R_28Pcsuq0LZsQzzq",2,24,5,1,2,0,NA,2,3,2,2,1,2,2,1,1,3,2,1,2,1,4,3,2,1,2,3,4
"R_28Pcsuq0LZsQzzq",2,24,5,1,2,0,NA,3,2,1,1,2,3,2,1,1,2,1,2,3,4,2,2,2,7,3,1,2
"R_28Pcsuq0LZsQzzq",2,24,5,1,2,0,NA,4,2,2,1,1,3,3,1,2,4,1,2,3,2,3,2,1,1,4,2,3
"R_1dnuNZUfgNhatBg",1,44,3,3,1,1,NA,1,1,1,1,1,2,2,1,2,3,1,3,2,2,1,2,1,1,4,3,1
"R_1dnuNZUfgNhatBg",1,44,3,3,1,1,NA,2,1,2,2,2,3,3,1,1,1,2,1,3,1,3,2,2,1,2,2,2
"R_1dnuNZUfgNhatBg",1,44,3,3,1,1,NA,3,1,1,1,2,2,1,2,2,4,1,2,1,3,4,3,1,2,1,1,4
"R_1dnuNZUfgNhatBg",1,44,3,3,1,1,NA,4,1,2,1,2,1,1,2,1,2,2,2,2,3,1,2,1,1,3,3,3
"R_2bJH4eutxW9sF8E",1,36,3,2,2,0,NA,1,1,1,1,2,3,3,1,1,2,2,2,2,2,4,2,2,1,1,2,4
"R_2bJH4eutxW9sF8E",1,36,3,2,2,0,NA,2,1,2,1,1,2,2,1,2,3,1,3,2,1,3,2,2,1,4,1,2
"R_2bJH4eutxW9sF8E",1,36,3,2,2,0,NA,3,1,1,2,2,3,3,1,1,4,2,1,3,2,4,2,2,1,2,3,1
"R_2bJH4eutxW9sF8E",1,36,3,2,2,0,NA,4,1,1,2,1,2,1,1,2,4,1,2,1,1,3,2,1,1,3,1,3
"R_1dtxnJiPeCvWDQT",1,35,5,4,2,1,NA,1,1,2,1,1,3,3,1,2,4,1,3,2,2,3,2,1,1,2,2,2
"R_1dtxnJiPeCvWDQT",1,35,5,4,2,1,NA,2,1,2,1,1,3,3,1,2,3,1,3,2,2,3,2,1,1,1,2,1
"R_1dtxnJiPeCvWDQT",1,35,5,4,2,1,NA,3,3,2,1,2,2,1,1,1,1,2,2,3,1,4,2,2,1,2,3,3
"R_1dtxnJiPeCvWDQT",1,35,5,4,2,1,NA,4,1,1,1,2,2,3,2,1,2,1,2,2,3,2,2,1,1,3,1,1
"R_1OIisv6eWjbQWsc",2,64,5,1,3,NA,1,1,2,1,2,1,2,3,1,2,1,1,3,3,2,4,2,1,2,4,2,1
"R_1OIisv6eWjbQWsc",2,64,5,1,3,NA,1,2,2,1,2,2,2,3,1,1,4,1,1,3,2,3,2,1,1,2,1,3
"R_1OIisv6eWjbQWsc",2,64,5,1,3,NA,1,3,2,2,1,2,2,3,1,2,4,1,3,3,2,1,2,1,1,1,3,4
"R_1OIisv6eWjbQWsc",2,64,5,1,3,NA,1,4,3,2,1,2,3,3,1,2,2,1,1,3,2,3,2,2,1,3,2,3
"R_81SWWAWtJCAQuWJ",1,46,5,3,3,NA,-1,1,2,1,2,1,2,3,1,2,3,1,3,2,2,4,2,1,2,4,3,2
"R_81SWWAWtJCAQuWJ",1,46,5,3,3,NA,-1,2,1,2,1,1,3,1,1,2,2,2,2,3,2,1,1,1,1,1,3,1
"R_81SWWAWtJCAQuWJ",1,46,5,3,3,NA,-1,3,3,1,2,1,2,3,1,1,3,1,1,2,2,4,2,2,1,4,3,3
"R_81SWWAWtJCAQuWJ",1,46,5,3,3,NA,-1,4,2,2,2,1,2,2,1,1,4,2,1,2,4,2,3,2,1,1,3,1
"R_2AGqFBy4rYtBcql",2,37,5,2,2,1,NA,1,2,1,2,2,3,2,1,1,2,2,2,2,2,4,2,1,1,1,1,1
"R_2AGqFBy4rYtBcql",2,37,5,2,2,1,NA,2,1,2,2,1,3,1,1,2,1,2,2,1,1,3,2,1,1,2,3,4
"R_2AGqFBy4rYtBcql",2,37,5,2,2,1,NA,3,1,1,2,1,2,1,2,2,3,1,3,1,3,3,2,2,7,4,2,3
"R_2AGqFBy4rYtBcql",2,37,5,2,2,1,NA,4,3,2,1,1,2,2,1,2,2,1,2,3,1,4,2,2,1,3,1,2
"R_3JaNY6WLt7TO6W0",1,28,4,3,4,NA,1,1,2,1,1,1,2,3,1,2,4,1,3,1,3,3,2,1,1,2,2,3
"R_3JaNY6WLt7TO6W0",1,28,4,3,4,NA,1,2,2,1,1,1,3,2,2,2,2,1,3,3,2,2,2,1,2,3,1,4
"R_3JaNY6WLt7TO6W0",1,28,4,3,4,NA,1,3,1,2,2,2,2,3,1,1,1,2,2,3,1,4,2,2,1,1,2,2
"R_3JaNY6WLt7TO6W0",1,28,4,3,4,NA,1,4,2,1,1,1,2,1,1,2,4,1,3,2,4,2,3,1,2,4,3,1
"R_31hIgCxH8TYq0YT",2,42,3,2,1,0,NA,1,1,2,2,2,2,3,1,1,1,2,2,2,2,3,2,1,1,4,3,2
"R_31hIgCxH8TYq0YT",2,42,3,2,1,0,NA,2,2,1,2,1,3,2,1,2,1,1,3,2,1,1,1,2,1,1,2,4
"R_31hIgCxH8TYq0YT",2,42,3,2,1,0,NA,3,3,2,1,2,3,3,2,1,4,2,2,3,2,2,2,1,1,3,3,3
"R_31hIgCxH8TYq0YT",2,42,3,2,1,0,NA,4,3,2,2,2,2,2,1,1,3,2,2,2,2,3,2,1,1,2,2,4
"R_2Pu29G1rQUpp7iQ",1,28,5,2,1,0,NA,1,2,2,2,2,2,2,1,1,4,2,1,2,1,4,2,2,1,4,1,1
"R_2Pu29G1rQUpp7iQ",1,28,5,2,1,0,NA,2,3,1,2,2,2,3,1,1,2,2,2,1,2,3,2,1,1,2,2,2
"R_2Pu29G1rQUpp7iQ",1,28,5,2,1,0,NA,3,2,2,1,1,3,3,2,2,4,1,3,1,2,2,2,1,7,3,3,4
"R_2Pu29G1rQUpp7iQ",1,28,5,2,1,0,NA,4,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,3,2,2
"R_1GC7lRFpmAv7h0d",2,34,3,2,1,0,NA,1,1,1,1,1,3,3,1,2,3,1,3,3,2,3,2,1,1,4,3,1
"R_1GC7lRFpmAv7h0d",2,34,3,2,1,0,NA,2,2,1,2,1,2,2,1,2,1,1,3,2,1,4,2,2,2,1,2,4
"R_1GC7lRFpmAv7h0d",2,34,3,2,1,0,NA,3,1,1,1,2,2,2,1,1,4,1,2,2,1,4,3,2,7,3,3,3
"R_1GC7lRFpmAv7h0d",2,34,3,2,1,0,NA,4,1,2,1,1,3,1,1,2,4,1,3,3,4,3,3,1,1,2,1,1
"R_OkYMKNAuYks2801",1,23,3,2,4,NA,0,1,2,2,1,2,2,1,1,1,3,2,3,2,1,2,2,1,1,1,2,3
"R_OkYMKNAuYks2801",1,23,3,2,4,NA,0,2,3,2,2,2,2,1,2,1,3,2,2,1,1,2,2,1,1,1,3,1
"R_OkYMKNAuYks2801",1,23,3,2,4,NA,0,3,3,2,1,1,3,1,1,1,2,1,3,2,2,2,2,1,1,4,1,3
"R_OkYMKNAuYks2801",1,23,3,2,4,NA,0,4,3,2,2,1,2,1,1,1,4,1,2,1,4,3,1,2,1,4,2,4
"R_2YlI3mcxrOKCdL9",2,29,5,3,4,NA,1,1,1,2,1,2,3,2,1,1,1,2,1,3,2,3,2,2,1,3,3,2
"R_2YlI3mcxrOKCdL9",2,29,5,3,4,NA,1,2,3,2,1,1,3,2,1,2,4,1,3,3,1,4,2,1,1,4,1,1
"R_2YlI3mcxrOKCdL9",2,29,5,3,4,NA,1,3,3,2,1,2,2,3,1,1,4,2,1,3,2,4,2,2,1,1,1,3
"R_2YlI3mcxrOKCdL9",2,29,5,3,4,NA,1,4,1,1,1,2,3,3,2,1,2,2,2,2,2,3,2,1,1,2,1,2
"R_3suXjMzVUon2uCm",1,61,6,3,2,0,NA,1,1,1,1,1,3,1,1,2,1,1,3,2,2,3,2,1,1,3,1,3
"R_3suXjMzVUon2uCm",1,61,6,3,2,0,NA,2,2,1,1,1,3,2,1,2,1,1,3,3,2,4,2,2,1,2,1,3
"R_3suXjMzVUon2uCm",1,61,6,3,2,0,NA,3,1,1,2,2,3,1,1,1,3,2,2,2,2,3,2,2,1,4,2,1
"R_3suXjMzVUon2uCm",1,61,6,3,2,0,NA,4,2,1,2,1,3,2,1,2,3,2,3,3,2,4,2,2,1,1,1,4
"R_2coa8SpvyQWTaiW",2,65,5,3,2,1,NA,1,3,2,2,1,2,3,1,1,2,2,1,2,1,3,2,1,1,4,3,2
"R_2coa8SpvyQWTaiW",2,65,5,3,2,1,NA,2,3,2,2,2,2,3,1,1,3,2,1,2,2,4,3,2,1,2,2,4
"R_2coa8SpvyQWTaiW",2,65,5,3,2,1,NA,3,1,2,2,2,2,1,1,1,1,2,1,1,1,1,3,1,1,4,1,3
"R_2coa8SpvyQWTaiW",2,65,5,3,2,1,NA,4,1,1,1,2,2,1,2,2,2,1,2,1,3,3,2,1,7,2,2,2
