ee,u.id.otree,id.t,session.id,u.id,task.time,participant.ip_address,alpha,chance_ex1,chance_ex2,chance_ex3,chance_ex4,r.task,n.task,session.code,ProbC1,ProbB1,ProbA1,ProbC2,ProbB2,ProbA2
2,r4amfx7n,fsix,2,26,50,10.79.192.24,18,,,,,24,66,upenf38m,0.25,0,0.75,0,1,0
2,r4amfx7n,fsix,2,26,21,10.79.192.24,21,,,,,25,37,upenf38m,0.2,0,0.8,0,1,0
2,r4amfx7n,fsix,2,26,19,10.79.192.24,11,,,,,26,29,upenf38m,0.15,0,0.85,0,1,0
2,r4amfx7n,fsix,2,26,23,10.79.192.24,10,,,,,27,31,upenf38m,0.1,0,0.9,0,1,0
2,r4amfx7n,fsix,2,26,10,10.79.192.24,0,,,,,28,41,upenf38m,0.05,0,0.95,0,1,0
2,r4amfx7n,fsix,2,26,17,10.79.192.24,100,,,,,29,50,upenf38m,0.8,0,0.2,0,0.9,0.1
2,r4amfx7n,fsix,2,26,16,10.79.192.24,85,,,,,30,63,upenf38m,0.75,0,0.25,0,0.9,0.1
2,r4amfx7n,fsix,2,26,16,10.79.192.24,93,,,,,31,48,upenf38m,0.7,0,0.3,0,0.9,0.1
2,r4amfx7n,fsix,2,26,22,10.79.192.24,78,,,,,32,42,upenf38m,0.65,0,0.35,0,0.9,0.1
2,r4amfx7n,fsix,2,26,15,10.79.192.24,82,,,,,33,54,upenf38m,0.6,0,0.4,0,0.9,0.1
2,r4amfx7n,fsix,2,26,26,10.79.192.24,86,,,,,34,49,upenf38m,0.55,0,0.45,0,0.9,0.1
2,r4amfx7n,fsix,2,26,13,10.79.192.24,78,,,,,35,65,upenf38m,0.5,0,0.5,0,0.9,0.1
2,r4amfx7n,fsix,2,26,21,10.79.192.24,75,,,,,36,32,upenf38m,0.45,0,0.55,0,0.9,0.1
2,r4amfx7n,fsix,2,26,14,10.79.192.24,59,,,,,37,57,upenf38m,0.4,0,0.6,0,0.9,0.1
2,r4amfx7n,fsix,2,26,20,10.79.192.24,25,,,,,38,68,upenf38m,0.35,0,0.65,0,0.9,0.1
2,r4amfx7n,fsix,2,26,49,10.79.192.24,50,,,,,39,40,upenf38m,0.3,0,0.7,0,0.9,0.1
2,r4amfx7n,fsix,2,26,14,10.79.192.24,24,,,,,40,78,upenf38m,0.25,0,0.75,0,0.9,0.1
2,r4amfx7n,fsix,2,26,13,10.79.192.24,7,,,,,41,71,upenf38m,0.2,0,0.8,0,0.9,0.1
2,r4amfx7n,fsix,2,26,8,10.79.192.24,0,,,,,42,74,upenf38m,0.15,0,0.85,0,0.9,0.1
2,r4amfx7n,fsix,2,26,12,10.79.192.24,0,,,,,43,58,upenf38m,0.1,0,0.9,0,0.9,0.1
2,r4amfx7n,fsix,2,26,15,10.79.192.24,0,,,,,44,2,upenf38m,0.05,0,0.95,0,0.9,0.1
2,r4amfx7n,fsix,2,26,24,10.79.192.24,100,,,,,45,28,upenf38m,0.65,0,0.35,0,0.75,0.25
2,r4amfx7n,fsix,2,26,16,10.79.192.24,86,,,,,46,46,upenf38m,0.6,0,0.4,0,0.75,0.25
2,r4amfx7n,fsix,2,26,18,10.79.192.24,75,,,,,47,18,upenf38m,0.55,0,0.45,0,0.75,0.25
2,r4amfx7n,fsix,2,26,20,10.79.192.24,75,,,,,48,67,upenf38m,0.5,0,0.5,0,0.75,0.25
2,r4amfx7n,fsix,2,26,19,10.79.192.24,78,,,,,49,25,upenf38m,0.45,0,0.55,0,0.75,0.25
2,r4amfx7n,fsix,2,26,22,10.79.192.24,65,,,,,50,16,upenf38m,0.4,0,0.6,0,0.75,0.25
2,r4amfx7n,fsix,2,26,21,10.79.192.24,74,,,,,51,14,upenf38m,0.35,0,0.65,0,0.75,0.25
2,r4amfx7n,fsix,2,26,39,10.79.192.24,0,0,0,0,100,52,1,upenf38m,0.3,0,0.7,0,0.75,0.25
2,r4amfx7n,fsix,2,26,16,10.79.192.24,25,,,,,53,76,upenf38m,0.25,0,0.75,0,0.75,0.25
2,r4amfx7n,fsix,2,26,18,10.79.192.24,56,,,,,54,21,upenf38m,0.2,0,0.8,0,0.75,0.25
2,r4amfx7n,fsix,2,26,10,10.79.192.24,0,,,,,55,3,upenf38m,0.15,0,0.85,0,0.75,0.25
2,r4amfx7n,fsix,2,26,14,10.79.192.24,0,,,,,56,45,upenf38m,0.1,0,0.9,0,0.75,0.25
2,r4amfx7n,fsix,2,26,28,10.79.192.24,0,,,,,57,7,upenf38m,0.05,0,0.95,0,0.75,0.25
2,r4amfx7n,fsix,2,26,12,10.79.192.24,71,,,,,58,53,upenf38m,0.5,0,0.5,0,0.6,0.4
2,r4amfx7n,fsix,2,26,21,10.79.192.24,71,,,,,59,44,upenf38m,0.45,0,0.55,0,0.6,0.4
2,r4amfx7n,fsix,2,26,17,10.79.192.24,71,,,,,60,22,upenf38m,0.4,0,0.6,0,0.6,0.4
2,r4amfx7n,fsix,2,26,16,10.79.192.24,63,,,,,61,47,upenf38m,0.35,0,0.65,0,0.6,0.4
2,r4amfx7n,fsix,2,26,18,10.79.192.24,76,,,,,62,33,upenf38m,0.3,0,0.7,0,0.6,0.4
2,r4amfx7n,fsix,2,26,14,10.79.192.24,0,,,,,63,4,upenf38m,0.25,0,0.75,0,0.6,0.4
2,r4amfx7n,fsix,2,26,13,10.79.192.24,0,,,,,64,11,upenf38m,0.2,0,0.8,0,0.6,0.4
2,r4amfx7n,fsix,2,26,22,10.79.192.24,17,,,,,65,15,upenf38m,0.15,0,0.85,0,0.6,0.4
2,r4amfx7n,fsix,2,26,14,10.79.192.24,0,,,,,66,27,upenf38m,0.1,0,0.9,0,0.6,0.4
2,r4amfx7n,fsix,2,26,10,10.79.192.24,0,,,,,67,10,upenf38m,0.05,0,0.95,0,0.6,0.4
2,r4amfx7n,fsix,2,26,16,10.79.192.24,50,,,,,68,69,upenf38m,0.35,0,0.65,0,0.45,0.55
2,r4amfx7n,fsix,2,26,13,10.79.192.24,76,,,,,69,75,upenf38m,0.3,0,0.7,0,0.45,0.55
2,r4amfx7n,fsix,2,26,20,10.79.192.24,35,,,,,70,64,upenf38m,0.25,0,0.75,0,0.45,0.55
2,r4amfx7n,fsix,2,26,12,10.79.192.24,31,,,,,71,34,upenf38m,0.2,0,0.8,0,0.45,0.55
2,r4amfx7n,fsix,2,26,24,10.79.192.24,47,,,,,72,26,upenf38m,0.15,0,0.85,0,0.45,0.55
2,r4amfx7n,fsix,2,26,13,10.79.192.24,0,,,,,73,8,upenf38m,0.1,0,0.9,0,0.45,0.55
2,r4amfx7n,fsix,2,26,12,10.79.192.24,0,,,,,74,17,upenf38m,0.05,0,0.95,0,0.45,0.55
2,r4amfx7n,fsix,2,26,12,10.79.192.24,100,,,,,75,24,upenf38m,0.2,0,0.8,0,0.3,0.7
2,r4amfx7n,fsix,2,26,16,10.79.192.24,61,,,,,76,30,upenf38m,0.15,0,0.85,0,0.3,0.7
2,r4amfx7n,fsix,2,26,38,10.79.192.24,27,,,,,77,61,upenf38m,0.1,0,0.9,0,0.3,0.7
2,r4amfx7n,fsix,2,26,9,10.79.192.24,0,,,,,78,77,upenf38m,0.05,0,0.95,0,0.3,0.7
2,r4amfx7n,fsix,2,26,18,10.79.192.24,100,,,,,79,13,upenf38m,0.05,0,0.95,0,0.15,0.85
2,r4amfx7n,fsix,2,26,18,10.79.192.24,100,,,,,80,80,upenf38m,0.65,0,0.35,0,0.9,0.1
2,r4amfx7n,fsix,2,26,8,10.79.192.24,100,,,,,81,81,upenf38m,0.65,0,0.35,0,0.9,0.1
2,r4amfx7n,fsix,2,26,6,10.79.192.24,100,,,,,82,82,upenf38m,0.65,0,0.35,0,0.9,0.1
2,r4amfx7n,fsix,2,26,7,10.79.192.24,100,,,,,83,83,upenf38m,0.05,0,0.95,0.5,0.5,0
2,r4amfx7n,fsix,2,26,6,10.79.192.24,100,,,,,84,84,upenf38m,0.05,0,0.95,0.5,0.5,0
2,r4amfx7n,fsix,2,26,9,10.79.192.24,100,,,,,85,85,upenf38m,0.05,0,0.95,0.5,0.5,0
3,uv000d9c,dfour,2,27,21,10.109.213.147,100,,,,,1,6,upenf38m,0.95,0,0.05,0.5,0.5,0
3,uv000d9c,dfour,2,27,57,10.109.213.147,83,50,61,52,7,2,1,upenf38m,0.9,0,0.1,0.5,0.5,0
3,uv000d9c,dfour,2,27,34,10.109.213.147,40,,,,,3,30,upenf38m,0.85,0,0.15,0.5,0.5,0
3,uv000d9c,dfour,2,27,36,10.109.213.147,61,,,,,4,17,upenf38m,0.8,0,0.2,0.5,0.5,0
3,uv000d9c,dfour,2,27,24,10.109.213.147,63,,,,,5,34,upenf38m,0.75,0,0.25,0.5,0.5,0
3,uv000d9c,dfour,2,27,22,10.109.213.147,50,,,,,6,61,upenf38m,0.7,0,0.3,0.5,0.5,0
3,uv000d9c,dfour,2,27,13,10.109.213.147,32,,,,,7,70,upenf38m,0.65,0,0.35,0.5,0.5,0
3,uv000d9c,dfour,2,27,13,10.109.213.147,73,,,,,8,65,upenf38m,0.6,0,0.4,0.5,0.5,0
3,uv000d9c,dfour,2,27,12,10.109.213.147,41,,,,,9,67,upenf38m,0.55,0,0.45,0.5,0.5,0
3,uv000d9c,dfour,2,27,13,10.109.213.147,100,,,,,10,57,upenf38m,0.95,0,0.05,0,1,0
3,uv000d9c,dfour,2,27,12,10.109.213.147,100,,,,,11,49,upenf38m,0.9,0,0.1,0,1,0
3,uv000d9c,dfour,2,27,20,10.109.213.147,50,,,,,12,4,upenf38m,0.85,0,0.15,0,1,0
3,uv000d9c,dfour,2,27,14,10.109.213.147,100,,,,,13,40,upenf38m,0.8,0,0.2,0,1,0
3,uv000d9c,dfour,2,27,26,10.109.213.147,49,,,,,14,28,upenf38m,0.75,0,0.25,0,1,0
3,uv000d9c,dfour,2,27,30,10.109.213.147,100,,,,,15,14,upenf38m,0.7,0,0.3,0,1,0
3,uv000d9c,dfour,2,27,25,10.109.213.147,23,,,,,16,5,upenf38m,0.65,0,0.35,0,1,0
3,uv000d9c,dfour,2,27,41,10.109.213.147,43,,,,,17,22,upenf38m,0.6,0,0.4,0,1,0
3,uv000d9c,dfour,2,27,11,10.109.213.147,44,,,,,18,69,upenf38m,0.55,0,0.45,0,1,0
3,uv000d9c,dfour,2,27,17,10.109.213.147,43,,,,,19,72,upenf38m,0.5,0,0.5,0,1,0
3,uv000d9c,dfour,2,27,20,10.109.213.147,46,,,,,20,37,upenf38m,0.45,0,0.55,0,1,0
3,uv000d9c,dfour,2,27,29,10.109.213.147,73,,,,,21,19,upenf38m,0.4,0,0.6,0,1,0
3,uv000d9c,dfour,2,27,13,10.109.213.147,10,,,,,22,8,upenf38m,0.35,0,0.65,0,1,0
3,uv000d9c,dfour,2,27,24,10.109.213.147,46,,,,,23,27,upenf38m,0.3,0,0.7,0,1,0
3,uv000d9c,dfour,2,27,12,10.109.213.147,29,,,,,24,75,upenf38m,0.25,0,0.75,0,1,0
3,uv000d9c,dfour,2,27,14,10.109.213.147,6,,,,,25,42,upenf38m,0.2,0,0.8,0,1,0
3,uv000d9c,dfour,2,27,29,10.109.213.147,15,,,,,26,15,upenf38m,0.15,0,0.85,0,1,0
3,uv000d9c,dfour,2,27,15,10.109.213.147,0,,,,,27,46,upenf38m,0.1,0,0.9,0,1,0
3,uv000d9c,dfour,2,27,11,10.109.213.147,0,,,,,28,60,upenf38m,0.05,0,0.95,0,1,0
3,uv000d9c,dfour,2,27,19,10.109.213.147,68,,,,,29,33,upenf38m,0.8,0,0.2,0,0.9,0.1
3,uv000d9c,dfour,2,27,19,10.109.213.147,77,,,,,30,26,upenf38m,0.75,0,0.25,0,0.9,0.1
3,uv000d9c,dfour,2,27,14,10.109.213.147,100,,,,,31,54,upenf38m,0.7,0,0.3,0,0.9,0.1
3,uv000d9c,dfour,2,27,27,10.109.213.147,58,,,,,32,3,upenf38m,0.65,0,0.35,0,0.9,0.1
3,uv000d9c,dfour,2,27,19,10.109.213.147,55,,,,,33,11,upenf38m,0.6,0,0.4,0,0.9,0.1
3,uv000d9c,dfour,2,27,19,10.109.213.147,61,,,,,34,52,upenf38m,0.55,0,0.45,0,0.9,0.1
3,uv000d9c,dfour,2,27,24,10.109.213.147,61,,,,,35,29,upenf38m,0.5,0,0.5,0,0.9,0.1
3,uv000d9c,dfour,2,27,14,10.109.213.147,33,,,,,36,43,upenf38m,0.45,0,0.55,0,0.9,0.1
3,uv000d9c,dfour,2,27,14,10.109.213.147,24,,,,,37,58,upenf38m,0.4,0,0.6,0,0.9,0.1
3,uv000d9c,dfour,2,27,21,10.109.213.147,79,,,,,38,18,upenf38m,0.35,0,0.65,0,0.9,0.1
3,uv000d9c,dfour,2,27,17,10.109.213.147,32,,,,,39,13,upenf38m,0.3,0,0.7,0,0.9,0.1
3,uv000d9c,dfour,2,27,12,10.109.213.147,11,,,,,40,55,upenf38m,0.25,0,0.75,0,0.9,0.1
3,uv000d9c,dfour,2,27,12,10.109.213.147,17,,,,,41,47,upenf38m,0.2,0,0.8,0,0.9,0.1
3,uv000d9c,dfour,2,27,11,10.109.213.147,26,,,,,42,77,upenf38m,0.15,0,0.85,0,0.9,0.1
3,uv000d9c,dfour,2,27,12,10.109.213.147,3,,,,,43,79,upenf38m,0.1,0,0.9,0,0.9,0.1
3,uv000d9c,dfour,2,27,14,10.109.213.147,0,,,,,44,31,upenf38m,0.05,0,0.95,0,0.9,0.1
3,uv000d9c,dfour,2,27,26,10.109.213.147,100,,,,,45,2,upenf38m,0.65,0,0.35,0,0.75,0.25
3,uv000d9c,dfour,2,27,29,10.109.213.147,48,,,,,46,23,upenf38m,0.6,0,0.4,0,0.75,0.25
3,uv000d9c,dfour,2,27,17,10.109.213.147,75,,,,,47,66,upenf38m,0.55,0,0.45,0,0.75,0.25
3,uv000d9c,dfour,2,27,18,10.109.213.147,69,,,,,48,25,upenf38m,0.5,0,0.5,0,0.75,0.25
3,uv000d9c,dfour,2,27,11,10.109.213.147,35,,,,,49,78,upenf38m,0.45,0,0.55,0,0.75,0.25
3,uv000d9c,dfour,2,27,16,10.109.213.147,35,,,,,50,68,upenf38m,0.4,0,0.6,0,0.75,0.25
3,uv000d9c,dfour,2,27,28,10.109.213.147,100,,,,,51,20,upenf38m,0.35,0,0.65,0,0.75,0.25
3,uv000d9c,dfour,2,27,15,10.109.213.147,24,,,,,52,48,upenf38m,0.3,0,0.7,0,0.75,0.25
3,uv000d9c,dfour,2,27,25,10.109.213.147,33,,,,,53,12,upenf38m,0.25,0,0.75,0,0.75,0.25
3,uv000d9c,dfour,2,27,22,10.109.213.147,40,,,,,54,38,upenf38m,0.2,0,0.8,0,0.75,0.25
3,uv000d9c,dfour,2,27,10,10.109.213.147,26,,,,,55,73,upenf38m,0.15,0,0.85,0,0.75,0.25
3,uv000d9c,dfour,2,27,14,10.109.213.147,0,,,,,56,59,upenf38m,0.1,0,0.9,0,0.75,0.25
3,uv000d9c,dfour,2,27,11,10.109.213.147,0,,,,,57,44,upenf38m,0.05,0,0.95,0,0.75,0.25
3,uv000d9c,dfour,2,27,21,10.109.213.147,77,,,,,58,9,upenf38m,0.5,0,0.5,0,0.6,0.4
3,uv000d9c,dfour,2,27,29,10.109.213.147,100,,,,,59,16,upenf38m,0.45,0,0.55,0,0.6,0.4
3,uv000d9c,dfour,2,27,27,10.109.213.147,86,,,,,60,7,upenf38m,0.4,0,0.6,0,0.6,0.4
3,uv000d9c,dfour,2,27,16,10.109.213.147,15,,,,,61,51,upenf38m,0.35,0,0.65,0,0.6,0.4
3,uv000d9c,dfour,2,27,16,10.109.213.147,15,,,,,62,50,upenf38m,0.3,0,0.7,0,0.6,0.4
3,uv000d9c,dfour,2,27,12,10.109.213.147,23,,,,,63,45,upenf38m,0.25,0,0.75,0,0.6,0.4
3,uv000d9c,dfour,2,27,19,10.109.213.147,28,,,,,64,21,upenf38m,0.2,0,0.8,0,0.6,0.4
3,uv000d9c,dfour,2,27,17,10.109.213.147,21,,,,,65,62,upenf38m,0.15,0,0.85,0,0.6,0.4
3,uv000d9c,dfour,2,27,9,10.109.213.147,0,,,,,66,71,upenf38m,0.1,0,0.9,0,0.6,0.4
3,uv000d9c,dfour,2,27,18,10.109.213.147,0,,,,,67,24,upenf38m,0.05,0,0.95,0,0.6,0.4
3,uv000d9c,dfour,2,27,14,10.109.213.147,99,,,,,68,76,upenf38m,0.35,0,0.65,0,0.45,0.55
3,uv000d9c,dfour,2,27,29,10.109.213.147,81,,,,,69,36,upenf38m,0.3,0,0.7,0,0.45,0.55
3,uv000d9c,dfour,2,27,10,10.109.213.147,19,,,,,70,56,upenf38m,0.25,0,0.75,0,0.45,0.55
3,uv000d9c,dfour,2,27,17,10.109.213.147,10,,,,,71,32,upenf38m,0.2,0,0.8,0,0.45,0.55
3,uv000d9c,dfour,2,27,10,10.109.213.147,26,,,,,72,41,upenf38m,0.15,0,0.85,0,0.45,0.55
3,uv000d9c,dfour,2,27,11,10.109.213.147,7,,,,,73,74,upenf38m,0.1,0,0.9,0,0.45,0.55
3,uv000d9c,dfour,2,27,13,10.109.213.147,0,,,,,74,63,upenf38m,0.05,0,0.95,0,0.45,0.55
3,uv000d9c,dfour,2,27,14,10.109.213.147,100,,,,,75,10,upenf38m,0.2,0,0.8,0,0.3,0.7
3,uv000d9c,dfour,2,27,14,10.109.213.147,30,,,,,76,39,upenf38m,0.15,0,0.85,0,0.3,0.7
3,uv000d9c,dfour,2,27,12,10.109.213.147,0,,,,,77,53,upenf38m,0.1,0,0.9,0,0.3,0.7
3,uv000d9c,dfour,2,27,18,10.109.213.147,0,,,,,78,64,upenf38m,0.05,0,0.95,0,0.3,0.7
3,uv000d9c,dfour,2,27,45,10.109.213.147,77,,,,,79,35,upenf38m,0.05,0,0.95,0,0.15,0.85
3,uv000d9c,dfour,2,27,17,10.109.213.147,100,,,,,80,80,upenf38m,0.65,0,0.35,0,0.9,0.1
3,uv000d9c,dfour,2,27,6,10.109.213.147,100,,,,,81,81,upenf38m,0.65,0,0.35,0,0.9,0.1
3,uv000d9c,dfour,2,27,9,10.109.213.147,100,,,,,82,82,upenf38m,0.65,0,0.35,0,0.9,0.1
3,uv000d9c,dfour,2,27,10,10.109.213.147,100,,,,,83,83,upenf38m,0.05,0,0.95,0.5,0.5,0
3,uv000d9c,dfour,2,27,9,10.109.213.147,100,,,,,84,84,upenf38m,0.05,0,0.95,0.5,0.5,0
3,uv000d9c,dfour,2,27,7,10.109.213.147,100,,,,,85,85,upenf38m,0.05,0,0.95,0.5,0.5,0
4,hiipj9gp,btwo,2,28,29,10.109.166.48,100,,,,,1,32,upenf38m,0.95,0,0.05,0.5,0.5,0
4,hiipj9gp,btwo,2,28,23,10.109.166.48,100,,,,,2,18,upenf38m,0.9,0,0.1,0.5,0.5,0
4,hiipj9gp,btwo,2,28,26,10.109.166.48,100,,,,,3,25,upenf38m,0.85,0,0.15,0.5,0.5,0
4,hiipj9gp,btwo,2,28,37,10.109.166.48,100,,,,,4,5,upenf38m,0.8,0,0.2,0.5,0.5,0
4,hiipj9gp,btwo,2,28,13,10.109.166.48,100,,,,,5,55,upenf38m,0.75,0,0.25,0.5,0.5,0
4,hiipj9gp,btwo,2,28,30,10.109.166.48,0,,,,,6,33,upenf38m,0.7,0,0.3,0.5,0.5,0
4,hiipj9gp,btwo,2,28,43,10.109.166.48,0,,,,,7,21,upenf38m,0.65,0,0.35,0.5,0.5,0
4,hiipj9gp,btwo,2,28,24,10.109.166.48,0,,,,,8,78,upenf38m,0.6,0,0.4,0.5,0.5,0
4,hiipj9gp,btwo,2,28,26,10.109.166.48,0,,,,,9,15,upenf38m,0.55,0,0.45,0.5,0.5,0
4,hiipj9gp,btwo,2,28,27,10.109.166.48,100,,,,,10,14,upenf38m,0.95,0,0.05,0,1,0
4,hiipj9gp,btwo,2,28,17,10.109.166.48,100,,,,,11,24,upenf38m,0.9,0,0.1,0,1,0
4,hiipj9gp,btwo,2,28,17,10.109.166.48,100,,,,,12,77,upenf38m,0.85,0,0.15,0,1,0
4,hiipj9gp,btwo,2,28,23,10.109.166.48,100,,,,,13,74,upenf38m,0.8,0,0.2,0,1,0
4,hiipj9gp,btwo,2,28,21,10.109.166.48,100,,,,,14,68,upenf38m,0.75,0,0.25,0,1,0
4,hiipj9gp,btwo,2,28,19,10.109.166.48,0,,,,,15,34,upenf38m,0.7,0,0.3,0,1,0
4,hiipj9gp,btwo,2,28,25,10.109.166.48,100,,,,,16,75,upenf38m,0.65,0,0.35,0,1,0
4,hiipj9gp,btwo,2,28,37,10.109.166.48,0,,,,,17,16,upenf38m,0.6,0,0.4,0,1,0
4,hiipj9gp,btwo,2,28,18,10.109.166.48,0,,,,,18,69,upenf38m,0.55,0,0.45,0,1,0
4,hiipj9gp,btwo,2,28,13,10.109.166.48,0,,,,,19,39,upenf38m,0.5,0,0.5,0,1,0
4,hiipj9gp,btwo,2,28,17,10.109.166.48,0,,,,,20,70,upenf38m,0.45,0,0.55,0,1,0
4,hiipj9gp,btwo,2,28,8,10.109.166.48,0,,,,,21,37,upenf38m,0.4,0,0.6,0,1,0
4,hiipj9gp,btwo,2,28,14,10.109.166.48,0,,,,,22,63,upenf38m,0.35,0,0.65,0,1,0
4,hiipj9gp,btwo,2,28,20,10.109.166.48,0,,,,,23,73,upenf38m,0.3,0,0.7,0,1,0
4,hiipj9gp,btwo,2,28,14,10.109.166.48,0,,,,,24,29,upenf38m,0.25,0,0.75,0,1,0
4,hiipj9gp,btwo,2,28,12,10.109.166.48,0,,,,,25,31,upenf38m,0.2,0,0.8,0,1,0
4,hiipj9gp,btwo,2,28,9,10.109.166.48,0,,,,,26,71,upenf38m,0.15,0,0.85,0,1,0
4,hiipj9gp,btwo,2,28,12,10.109.166.48,0,,,,,27,30,upenf38m,0.1,0,0.9,0,1,0
4,hiipj9gp,btwo,2,28,11,10.109.166.48,0,,,,,28,43,upenf38m,0.05,0,0.95,0,1,0
4,hiipj9gp,btwo,2,28,18,10.109.166.48,99,,,,,29,59,upenf38m,0.8,0,0.2,0,0.9,0.1
4,hiipj9gp,btwo,2,28,18,10.109.166.48,100,,,,,30,56,upenf38m,0.75,0,0.25,0,0.9,0.1
4,hiipj9gp,btwo,2,28,19,10.109.166.48,100,,,,,31,41,upenf38m,0.7,0,0.3,0,0.9,0.1
4,hiipj9gp,btwo,2,28,31,10.109.166.48,0,,,,,32,8,upenf38m,0.65,0,0.35,0,0.9,0.1
4,hiipj9gp,btwo,2,28,39,10.109.166.48,100,,,,,33,22,upenf38m,0.6,0,0.4,0,0.9,0.1
4,hiipj9gp,btwo,2,28,31,10.109.166.48,0,,,,,34,46,upenf38m,0.55,0,0.45,0,0.9,0.1
4,hiipj9gp,btwo,2,28,15,10.109.166.48,0,,,,,35,9,upenf38m,0.5,0,0.5,0,0.9,0.1
4,hiipj9gp,btwo,2,28,13,10.109.166.48,0,,,,,36,28,upenf38m,0.45,0,0.55,0,0.9,0.1
4,hiipj9gp,btwo,2,28,13,10.109.166.48,0,,,,,37,2,upenf38m,0.4,0,0.6,0,0.9,0.1
4,hiipj9gp,btwo,2,28,15,10.109.166.48,0,,,,,38,10,upenf38m,0.35,0,0.65,0,0.9,0.1
4,hiipj9gp,btwo,2,28,12,10.109.166.48,0,,,,,39,61,upenf38m,0.3,0,0.7,0,0.9,0.1
4,hiipj9gp,btwo,2,28,18,10.109.166.48,0,,,,,40,20,upenf38m,0.25,0,0.75,0,0.9,0.1
4,hiipj9gp,btwo,2,28,17,10.109.166.48,0,,,,,41,65,upenf38m,0.2,0,0.8,0,0.9,0.1
4,hiipj9gp,btwo,2,28,11,10.109.166.48,0,,,,,42,67,upenf38m,0.15,0,0.85,0,0.9,0.1
4,hiipj9gp,btwo,2,28,12,10.109.166.48,0,,,,,43,54,upenf38m,0.1,0,0.9,0,0.9,0.1
4,hiipj9gp,btwo,2,28,13,10.109.166.48,0,,,,,44,52,upenf38m,0.05,0,0.95,0,0.9,0.1
4,hiipj9gp,btwo,2,28,46,10.109.166.48,100,,,,,45,6,upenf38m,0.65,0,0.35,0,0.75,0.25
4,hiipj9gp,btwo,2,28,26,10.109.166.48,57,,,,,46,13,upenf38m,0.6,0,0.4,0,0.75,0.25
4,hiipj9gp,btwo,2,28,13,10.109.166.48,0,,,,,47,53,upenf38m,0.55,0,0.45,0,0.75,0.25
4,hiipj9gp,btwo,2,28,51,10.109.166.48,0,86,68,90,65,48,1,upenf38m,0.5,0,0.5,0,0.75,0.25
4,hiipj9gp,btwo,2,28,20,10.109.166.48,0,,,,,49,58,upenf38m,0.45,0,0.55,0,0.75,0.25
4,hiipj9gp,btwo,2,28,23,10.109.166.48,0,,,,,50,4,upenf38m,0.4,0,0.6,0,0.75,0.25
4,hiipj9gp,btwo,2,28,18,10.109.166.48,0,,,,,51,12,upenf38m,0.35,0,0.65,0,0.75,0.25
4,hiipj9gp,btwo,2,28,12,10.109.166.48,0,,,,,52,42,upenf38m,0.3,0,0.7,0,0.75,0.25
4,hiipj9gp,btwo,2,28,13,10.109.166.48,0,,,,,53,44,upenf38m,0.25,0,0.75,0,0.75,0.25
4,hiipj9gp,btwo,2,28,10,10.109.166.48,0,,,,,54,48,upenf38m,0.2,0,0.8,0,0.75,0.25
4,hiipj9gp,btwo,2,28,22,10.109.166.48,0,,,,,55,26,upenf38m,0.15,0,0.85,0,0.75,0.25
4,hiipj9gp,btwo,2,28,12,10.109.166.48,0,,,,,56,3,upenf38m,0.1,0,0.9,0,0.75,0.25
4,hiipj9gp,btwo,2,28,13,10.109.166.48,0,,,,,57,66,upenf38m,0.05,0,0.95,0,0.75,0.25
4,hiipj9gp,btwo,2,28,19,10.109.166.48,47,,,,,58,72,upenf38m,0.5,0,0.5,0,0.6,0.4
4,hiipj9gp,btwo,2,28,61,10.109.166.48,55,,,,,59,27,upenf38m,0.45,0,0.55,0,0.6,0.4
4,hiipj9gp,btwo,2,28,43,10.109.166.48,51,,,,,60,62,upenf38m,0.4,0,0.6,0,0.6,0.4
4,hiipj9gp,btwo,2,28,32,10.109.166.48,78,,,,,61,35,upenf38m,0.35,0,0.65,0,0.6,0.4
4,hiipj9gp,btwo,2,28,18,10.109.166.48,0,,,,,62,36,upenf38m,0.3,0,0.7,0,0.6,0.4
4,hiipj9gp,btwo,2,28,23,10.109.166.48,0,,,,,63,17,upenf38m,0.25,0,0.75,0,0.6,0.4
4,hiipj9gp,btwo,2,28,11,10.109.166.48,0,,,,,64,40,upenf38m,0.2,0,0.8,0,0.6,0.4
4,hiipj9gp,btwo,2,28,7,10.109.166.48,0,,,,,65,50,upenf38m,0.15,0,0.85,0,0.6,0.4
4,hiipj9gp,btwo,2,28,10,10.109.166.48,0,,,,,66,64,upenf38m,0.1,0,0.9,0,0.6,0.4
4,hiipj9gp,btwo,2,28,13,10.109.166.48,0,,,,,67,79,upenf38m,0.05,0,0.95,0,0.6,0.4
4,hiipj9gp,btwo,2,28,32,10.109.166.48,0,,,,,68,7,upenf38m,0.35,0,0.65,0,0.45,0.55
4,hiipj9gp,btwo,2,28,40,10.109.166.48,49,,,,,69,57,upenf38m,0.3,0,0.7,0,0.45,0.55
4,hiipj9gp,btwo,2,28,10,10.109.166.48,0,,,,,70,45,upenf38m,0.25,0,0.75,0,0.45,0.55
4,hiipj9gp,btwo,2,28,9,10.109.166.48,0,,,,,71,51,upenf38m,0.2,0,0.8,0,0.45,0.55
4,hiipj9gp,btwo,2,28,13,10.109.166.48,0,,,,,72,49,upenf38m,0.15,0,0.85,0,0.45,0.55
4,hiipj9gp,btwo,2,28,10,10.109.166.48,0,,,,,73,47,upenf38m,0.1,0,0.9,0,0.45,0.55
